,bay_top1,bay_top2,bay_top3,gnt_top1,gnt_top2,gnt_top3,match
5802,0,1,2,4,0,3,False
5803,0,1,2,3,0,4,False
5804,1,0,2,0,3,1,False
5805,0,1,2,0,4,3,False
5806,2,0,1,4,0,1,False
5807,0,1,2,4,3,0,False
5808,1,3,4,3,4,0,False
5809,1,2,3,0,4,3,False
5810,4,1,3,4,1,0,False
5811,0,1,2,4,3,1,False
5812,1,4,0,4,0,3,False
5813,0,1,2,0,4,1,False
5814,0,1,2,4,3,1,False
5815,0,1,2,4,0,3,False
5816,3,0,1,4,3,0,False
5817,1,2,3,0,3,4,False
5818,0,1,2,2,0,4,False
5819,0,1,2,4,0,3,False
5820,0,1,2,0,4,1,False
5821,0,1,2,4,2,3,False
5822,0,1,3,0,3,4,False
5823,0,1,2,0,4,3,False
5824,1,2,3,0,3,1,False
5825,0,2,1,3,4,0,False
5826,0,1,2,4,1,3,False
5827,0,1,2,3,0,4,False
5828,0,1,2,3,0,4,False
5829,1,3,4,3,0,4,False
5830,0,1,2,3,0,4,False
5831,2,0,1,4,3,0,False
5832,1,4,3,0,1,3,False
5833,1,2,3,0,3,1,False
5834,0,1,4,0,4,1,True
5835,3,0,1,4,2,0,False
5836,2,4,0,4,3,1,False
5837,2,0,1,4,0,3,False
5838,0,1,2,3,4,1,False
5839,0,2,4,4,3,1,False
5840,2,1,3,4,0,3,False
5841,3,0,1,3,4,0,False
5842,0,1,2,4,0,3,False
5843,2,1,3,0,3,4,False
5844,1,2,3,4,1,0,False
5845,0,1,2,4,0,3,False
5846,1,3,4,0,4,3,False
5847,0,1,2,4,3,0,False
5848,0,1,2,4,3,0,False
5849,1,0,2,4,3,1,False
5850,0,1,2,0,2,1,True
5851,2,4,0,4,0,3,False
5852,0,1,2,4,0,3,False
5853,0,1,2,0,4,3,False
5854,0,1,2,4,3,2,False
5855,2,0,4,3,4,0,False
5856,0,1,2,3,4,0,False
5857,2,0,1,4,3,0,False
5858,0,1,2,0,3,1,False
5859,1,0,2,4,0,1,False
5860,1,2,3,0,3,4,False
5861,4,3,1,4,0,3,False
5862,2,3,0,4,0,3,False
5863,0,1,2,3,4,0,False
5864,0,1,2,4,0,3,False
5865,1,2,3,0,3,4,False
5866,0,2,4,4,3,0,False
5867,0,1,2,3,0,4,False
5868,1,3,0,3,0,1,True
5869,1,2,3,4,0,3,False
5870,1,2,0,0,4,3,False
5871,0,1,2,4,0,1,False
5872,0,1,2,4,0,3,False
5873,0,2,1,0,4,3,False
5874,0,1,2,4,0,1,False
5875,0,1,2,0,4,3,False
5876,1,2,3,3,0,4,False
5877,1,2,3,4,1,0,False
5878,3,1,2,4,0,3,False
5879,1,3,4,4,3,0,False
5880,1,2,3,0,1,4,False
5881,1,3,4,0,3,4,False
5882,2,4,0,4,3,1,False
5883,0,1,2,4,3,0,False
5884,0,1,4,0,4,3,False
5885,1,3,4,4,3,0,False
5886,0,3,4,4,1,3,False
5887,0,1,2,4,3,0,False
5888,3,0,1,4,0,1,False
5889,1,4,0,0,1,4,True
5890,0,1,2,0,4,3,False
5891,0,1,2,3,4,0,False
5892,0,1,2,4,3,1,False
5893,0,2,1,4,3,0,False
5894,3,0,1,4,0,3,False
5895,0,1,2,1,4,0,False
5896,0,2,3,4,3,0,False
5897,0,1,2,0,4,3,False
5898,0,1,2,4,1,0,False
5899,2,1,3,0,3,2,False
5900,0,3,1,4,3,0,False
5901,0,1,4,0,4,1,True
5902,0,1,2,3,4,0,False
5903,1,0,2,0,3,4,False
5904,0,1,2,0,4,3,False
5905,1,2,3,0,3,4,False
5906,1,3,2,1,0,4,False
5907,1,2,3,0,3,1,False
5908,0,1,2,4,1,3,False
5909,0,1,2,4,0,3,False
5910,0,2,4,0,4,3,False
5911,2,0,1,4,3,0,False
5912,1,0,2,4,1,0,False
5913,1,2,3,0,3,4,False
5914,1,3,4,4,0,3,False
5915,0,1,2,0,4,3,False
5916,4,1,2,0,4,3,False
5917,0,1,2,4,0,3,False
5918,2,4,0,3,0,4,False
5919,1,2,0,1,3,0,False
5920,2,0,1,4,0,1,False
5921,1,2,3,0,3,4,False
5922,0,3,4,4,3,0,True
5923,0,3,4,4,0,3,True
5924,1,2,3,4,3,0,False
5925,1,3,4,0,3,4,False
5926,2,1,3,3,4,0,False
5927,3,0,1,4,1,3,False
5928,0,1,2,3,0,1,False
5929,3,0,1,3,4,0,False
5930,2,0,1,4,3,0,False
5931,2,4,1,4,3,0,False
5932,0,1,2,0,3,4,False
5933,0,1,2,4,1,3,False
5934,1,2,3,0,3,1,False
5935,0,1,2,4,0,3,False
5936,0,1,2,4,3,0,False
5937,3,0,1,3,4,0,False
5938,0,2,1,4,0,3,False
5939,2,1,0,0,4,3,False
5940,0,1,2,0,3,4,False
5941,1,2,3,4,3,0,False
5942,1,2,4,0,3,4,False
5943,1,2,3,0,4,3,False
5944,0,1,2,0,4,3,False
5945,0,1,2,3,0,4,False
5946,1,2,3,0,4,3,False
5947,3,0,1,0,3,4,False
5948,2,4,0,3,4,0,False
5949,4,1,2,0,1,4,False
5950,0,1,2,3,4,0,False
5951,0,1,2,4,3,1,False
5952,1,2,3,4,1,0,False
5953,0,1,2,4,3,0,False
5954,2,0,1,3,4,0,False
5955,3,1,2,4,0,1,False
5956,1,2,3,0,3,4,False
5957,0,1,2,0,1,4,False
5958,2,0,1,3,4,0,False
5959,1,2,4,0,4,1,False
5960,0,1,2,0,3,1,False
5961,3,4,1,0,3,1,False
5962,3,0,1,4,3,0,False
5963,0,1,2,4,3,1,False
5964,0,1,2,4,3,0,False
5965,2,4,0,4,3,1,False
5966,3,0,1,4,0,3,False
5967,2,4,0,3,4,1,False
5968,0,3,4,4,1,0,False
5969,1,2,3,4,0,1,False
5970,0,1,2,4,3,0,False
5971,0,1,2,3,4,0,False
5972,3,0,1,4,3,1,False
5973,2,4,0,0,4,3,False
5974,0,3,1,4,1,3,False
5975,0,1,2,3,4,0,False
5976,0,1,2,4,0,3,False
5977,0,1,2,4,2,3,False
5978,2,0,1,0,3,4,False
5979,1,4,2,4,0,3,False
5980,0,1,2,4,1,2,False
5981,1,2,3,0,1,3,False
5982,0,2,3,4,0,3,False
5983,1,2,4,4,3,0,False
5984,2,0,1,0,4,3,False
5985,0,1,2,4,0,1,False
5986,0,1,2,0,4,3,False
5987,0,1,2,3,4,0,False
5988,0,1,2,2,0,3,False
5989,2,4,1,4,0,3,False
5990,1,2,3,3,0,4,False
5991,1,2,3,0,1,4,False
5992,0,1,2,0,3,4,False
5993,0,1,2,4,0,3,False
5994,3,0,1,0,4,3,False
5995,2,4,0,4,3,1,False
5996,2,4,0,4,0,3,False
5997,0,1,2,3,4,1,False
5998,4,1,2,0,3,4,False
5999,2,4,1,4,0,1,False
6000,0,1,2,3,0,1,False
6001,0,1,2,3,4,1,False
6002,0,2,4,4,3,0,False
6003,2,0,1,4,3,0,False
6004,0,2,1,4,0,3,False
6005,1,2,3,0,4,3,False
6006,0,1,2,4,0,3,False
6007,1,3,4,0,3,4,False
6008,0,1,2,0,1,4,False
6009,0,1,2,4,0,1,False
6010,0,1,2,0,3,4,False
6011,1,4,0,0,4,3,False
6012,0,3,4,4,3,0,True
6013,0,1,2,0,3,4,False
6014,1,3,4,0,3,2,False
6015,3,0,1,0,3,4,False
6016,0,1,2,3,4,0,False
6017,3,4,1,4,1,0,False
6018,0,1,2,0,4,3,False
6019,4,0,1,4,1,3,False
6020,0,1,2,0,4,3,False
6021,1,0,2,4,3,0,False
6022,0,1,2,4,1,3,False
6023,0,1,2,3,0,4,False
6024,0,1,4,4,3,0,False
6025,0,1,2,4,0,1,False
6026,2,0,1,4,3,0,False
6027,0,1,2,4,3,0,False
6028,0,1,2,4,3,0,False
6029,0,1,2,3,4,1,False
6030,3,0,1,4,3,2,False
6031,3,1,2,4,0,3,False
6032,0,1,2,3,4,0,False
6033,3,0,1,0,3,1,True
6034,0,1,2,4,3,0,False
6035,0,1,2,0,3,1,False
6036,1,3,4,3,0,4,False
6037,2,3,4,0,4,3,False
6038,2,4,0,3,4,1,False
6039,2,4,0,4,0,3,False
6040,0,1,2,4,3,0,False
6041,0,1,2,0,4,3,False
6042,0,1,2,4,0,3,False
6043,2,4,0,4,3,0,False
6044,0,1,2,0,4,3,False
6045,0,1,2,0,3,4,False
6046,0,1,2,0,1,3,False
6047,0,1,2,4,3,0,False
6048,0,1,2,0,3,4,False
6049,0,1,2,4,3,0,False
6050,3,1,2,0,4,3,False
6051,0,2,1,4,3,0,False
6052,0,1,2,3,4,0,False
6053,0,1,2,3,1,0,False
6054,0,1,2,4,0,3,False
6055,2,1,0,0,3,4,False
6056,0,1,2,4,0,3,False
6057,1,2,3,0,3,1,False
6058,3,0,1,3,4,0,False
6059,2,4,0,4,0,1,False
6060,0,4,1,0,4,3,False
6061,2,1,4,4,0,3,False
6062,0,1,2,3,4,0,False
6063,0,1,2,0,3,4,False
6064,0,1,2,4,3,0,False
6065,3,0,1,3,4,1,False
6066,0,1,2,4,3,0,False
6067,1,2,3,0,3,4,False
6068,0,1,2,0,4,3,False
6069,2,4,1,4,0,1,False
6070,0,1,2,0,4,3,False
6071,0,1,2,0,4,3,False
6072,1,0,2,4,3,2,False
6073,0,1,4,0,2,4,False
6074,0,1,2,3,4,0,False
6075,0,1,2,3,0,4,False
6076,0,2,1,4,0,3,False
6077,1,3,4,4,3,1,True
6078,0,1,2,3,0,1,False
6079,2,0,1,4,3,0,False
6080,0,1,2,4,0,1,False
6081,2,0,1,4,3,0,False
6082,1,2,3,4,0,1,False
6083,2,1,3,0,3,4,False
6084,0,1,2,4,1,0,False
6085,0,1,2,4,3,0,False
6086,3,0,1,4,3,0,False
6087,2,0,1,4,0,3,False
6088,2,4,0,1,4,3,False
6089,3,0,1,4,1,3,False
6090,0,1,2,0,4,3,False
6091,2,4,0,3,4,0,False
6092,1,0,2,3,0,1,False
6093,0,1,2,4,1,3,False
6094,4,1,3,0,4,3,False
6095,0,1,2,3,0,4,False
