,bay_top1,bay_top2,bay_top3,bay_top4,bay_top5,bay_top6,bay_top7,bay_top8,bay_top9,bay_top10,bay_top11,bay_top12,bay_top13,bay_top14,bay_top15,bay_top16,bay_top17,bay_top18,bay_top19,bay_top20,gnt_top1,gnt_top2,gnt_top3,gnt_top4,gnt_top5,gnt_top6,gnt_top7,gnt_top8,gnt_top9,gnt_top10,gnt_top11,gnt_top12,gnt_top13,gnt_top14,gnt_top15,gnt_top16,gnt_top17,gnt_top18,gnt_top19,gnt_top20,match
10378,1,0,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,14,1,19,3,2,0,5,8,6,16,10,4,13,9,18,11,12,17,7,15,True
10379,0,11,18,17,16,6,13,15,14,10,5,4,2,19,1,9,8,3,12,7,3,5,2,0,14,16,4,18,8,10,7,1,9,13,19,11,12,6,17,15,True
10380,10,2,17,12,14,4,5,6,7,8,9,13,15,1,16,18,0,11,3,19,4,16,8,7,1,19,10,0,9,2,3,14,12,11,6,5,13,18,15,17,True
10381,10,15,2,4,5,6,17,8,9,1,12,13,14,18,16,0,11,7,3,19,2,16,10,0,13,4,5,6,7,8,9,1,11,12,14,15,3,17,18,19,True
10382,6,14,19,2,4,18,7,8,9,17,13,15,16,3,11,12,0,1,5,10,13,2,8,6,14,7,10,4,1,15,5,9,3,11,16,0,12,18,19,17,True
10383,6,14,12,1,0,11,18,17,16,15,13,10,9,8,7,5,4,3,2,19,16,12,6,5,9,7,13,10,4,3,2,11,1,0,8,19,14,18,15,17,True
10384,0,16,5,6,11,18,17,15,14,13,10,4,2,1,12,9,7,19,8,3,4,6,2,5,0,3,16,19,9,1,18,10,14,7,13,8,11,12,15,17,True
10385,4,11,14,13,17,15,9,16,5,8,1,0,18,10,12,7,6,2,19,3,14,15,2,13,11,8,3,18,9,19,12,6,4,1,0,7,5,16,10,17,True
10386,15,14,0,1,18,17,16,13,12,11,10,9,8,7,6,5,4,3,2,19,9,1,2,4,11,14,6,0,13,16,19,10,5,18,8,12,7,3,15,17,True
10387,18,9,15,5,8,10,14,3,4,6,17,11,12,13,19,1,16,7,2,0,5,13,6,10,8,9,4,0,1,7,11,18,3,16,12,14,2,19,17,15,True
10388,16,10,9,18,17,13,12,1,19,8,7,4,2,11,6,5,14,15,3,0,16,8,2,10,11,5,14,19,9,12,13,18,4,0,6,7,3,1,15,17,True
10389,18,8,10,1,16,15,13,12,11,19,9,7,6,4,2,5,14,3,17,0,8,2,13,5,14,10,9,7,15,19,12,4,16,0,3,11,6,18,1,17,True
10390,3,16,0,11,18,17,15,14,13,12,10,1,9,8,7,6,5,4,2,19,7,1,13,16,6,10,0,3,4,11,5,2,9,14,19,8,18,12,15,17,True
10391,19,14,12,6,15,0,4,5,9,1,13,2,17,10,7,11,16,18,8,3,2,9,10,1,13,0,16,8,7,5,11,12,4,19,3,14,15,18,6,17,True
10392,19,16,8,11,18,17,15,14,13,12,0,1,9,7,6,5,4,2,10,3,10,11,5,17,9,3,0,7,6,4,16,2,1,8,18,12,14,13,15,19,True
10393,11,0,5,7,8,14,13,17,4,9,15,18,16,10,12,1,6,3,2,19,2,1,9,5,7,12,11,0,10,4,3,14,8,18,13,19,16,6,15,17,True
10394,19,13,12,8,9,18,17,16,1,10,7,4,2,11,6,5,14,15,3,0,2,5,14,7,16,9,10,8,3,1,12,19,4,11,0,18,6,13,15,17,True
10395,16,6,14,12,0,11,18,17,15,13,10,1,9,8,7,5,4,3,2,19,5,4,14,2,1,9,16,7,8,10,6,18,0,15,12,3,11,19,13,17,True
10396,10,6,7,9,1,13,12,18,17,16,15,14,0,11,5,4,2,19,8,3,2,14,9,10,7,8,5,3,12,0,18,4,16,19,6,13,11,1,15,17,True
10397,15,14,0,1,18,17,16,13,12,11,10,9,8,7,6,5,4,3,2,19,13,7,6,10,16,3,0,1,4,19,2,12,11,15,17,8,14,9,18,5,True
10398,6,18,0,16,12,1,9,15,11,19,10,3,2,13,4,5,14,7,17,8,6,16,0,13,4,1,2,11,7,3,8,12,5,14,10,19,9,18,15,17,True
10399,1,18,0,17,16,15,14,13,12,11,10,9,8,7,6,5,4,2,19,3,4,16,0,13,10,5,11,8,3,9,7,12,19,6,1,18,2,14,17,15,True
10400,15,4,5,17,9,13,14,10,2,6,8,11,12,18,16,0,7,19,1,3,9,18,2,15,7,8,16,3,14,11,4,1,6,0,19,10,13,5,12,17,True
10401,19,2,4,7,8,15,14,12,18,17,16,13,0,11,1,9,6,5,3,10,0,5,7,19,11,10,9,18,2,1,13,12,6,8,3,16,4,14,15,17,True
10402,14,0,11,18,17,16,15,13,12,10,9,8,7,6,5,4,2,19,1,3,5,9,10,0,2,3,19,11,7,18,8,4,14,16,13,6,12,1,15,17,True
10403,5,10,15,2,4,6,17,8,9,1,12,13,14,18,16,0,11,7,3,19,7,19,2,5,10,9,3,1,14,4,6,8,0,12,15,11,13,18,16,17,True
10404,7,10,1,18,16,15,13,12,11,19,9,8,6,4,2,5,14,3,17,0,16,2,13,3,9,5,10,7,0,8,6,19,12,14,18,11,4,1,17,15,True
10405,10,15,2,4,5,6,17,8,9,1,12,13,14,18,16,0,11,7,3,19,10,8,2,5,11,13,9,6,19,14,4,7,16,12,3,18,0,17,1,15,True
10406,6,10,18,17,8,9,13,12,16,15,14,0,11,1,7,5,4,3,2,19,7,16,13,0,11,2,8,4,14,3,18,19,5,12,15,9,10,1,6,17,True
10407,7,11,0,1,18,16,15,13,12,10,9,6,4,2,19,5,14,17,8,3,1,2,6,9,5,13,12,7,4,19,3,10,8,0,16,14,18,11,15,17,True
10408,10,9,18,17,16,13,12,1,19,8,7,4,2,11,6,5,14,15,3,0,19,7,12,10,14,2,8,5,6,1,3,15,13,0,4,9,11,16,18,17,True
10409,10,9,18,17,16,13,12,1,19,8,7,4,2,11,6,5,14,15,3,0,11,2,10,5,6,7,0,8,9,14,16,13,12,19,3,4,18,1,15,17,True
10410,11,0,6,4,5,12,16,14,19,9,7,13,15,2,17,10,1,18,8,3,0,3,5,14,8,19,1,6,2,16,7,9,4,10,13,12,11,18,15,17,True
10411,15,0,1,18,17,16,14,13,12,11,10,9,8,7,6,5,4,3,2,19,1,16,0,19,6,7,9,8,4,2,3,14,13,18,12,10,5,11,15,17,True
10412,1,7,8,0,18,17,16,13,12,10,9,4,2,19,11,6,5,14,15,3,8,15,5,3,2,16,7,12,11,0,4,13,14,6,18,10,17,1,19,9,True
10413,16,1,0,18,17,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,5,2,11,13,7,8,1,0,18,17,10,4,6,12,14,3,9,19,15,16,True
10414,10,18,5,6,15,3,12,9,17,16,14,13,0,11,4,2,1,8,7,19,0,5,3,4,6,16,19,10,2,1,14,18,11,13,8,12,9,7,17,15,True
10415,0,6,17,14,11,9,19,5,2,1,12,16,10,7,8,4,13,3,15,18,0,3,13,9,7,2,10,8,19,11,4,16,14,6,1,5,18,17,12,15,True
10416,0,11,2,4,6,16,18,17,15,14,13,10,5,12,8,7,19,1,9,3,14,5,3,0,8,4,10,6,9,2,7,19,1,18,16,11,12,13,15,17,True
10417,18,1,3,0,11,17,16,15,14,13,12,10,9,8,7,6,5,4,2,19,4,5,13,10,1,14,18,0,16,9,12,8,3,6,19,11,7,2,15,17,True
10418,5,15,14,0,11,18,17,16,13,12,10,1,9,8,7,6,4,3,2,19,14,7,1,3,4,2,8,11,18,10,13,15,0,16,6,19,12,9,17,5,True
10419,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,2,19,3,10,16,12,2,1,5,14,7,9,6,19,8,3,4,18,0,11,13,15,17,True
10420,0,11,18,17,16,15,14,13,10,6,5,4,2,8,19,9,1,12,7,3,0,15,5,7,3,4,12,16,2,8,1,6,9,14,11,13,19,10,18,17,True
10421,0,11,18,17,16,15,14,13,12,10,9,8,7,6,5,4,2,19,1,3,19,17,4,6,0,7,3,1,11,13,5,9,2,8,18,14,10,16,12,15,True
10422,0,6,9,16,13,12,1,10,19,8,7,5,11,4,3,14,15,2,17,18,5,2,9,18,10,7,6,12,3,19,0,1,14,17,8,13,4,16,11,15,True
10423,0,11,19,7,8,4,5,6,18,1,2,16,10,12,13,14,15,17,9,3,10,2,19,4,9,14,1,5,6,8,12,11,3,7,18,13,16,0,17,15,True
10424,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,1,6,9,0,4,5,2,10,16,7,18,12,8,19,13,14,3,11,15,17,True
10425,0,12,3,17,5,6,16,18,15,14,13,10,11,1,9,8,7,4,2,19,8,16,2,7,14,3,6,1,10,13,9,19,18,5,4,12,11,0,15,17,True
10426,0,15,1,18,17,16,14,13,12,11,10,9,8,7,6,5,4,3,2,19,0,4,13,18,7,11,12,1,3,2,6,5,16,8,9,10,14,19,15,17,True
10427,18,0,1,17,16,15,14,13,12,11,10,9,8,7,6,5,4,2,19,3,16,10,5,14,8,11,6,3,2,1,0,7,13,4,12,9,18,17,19,15,True
10428,2,17,14,0,6,7,9,11,12,13,18,16,15,10,1,8,5,4,3,19,0,5,16,4,8,7,10,6,13,14,3,12,9,2,11,15,1,19,18,17,True
10429,1,9,18,6,10,2,17,14,12,15,13,19,11,7,16,8,5,4,3,0,14,7,13,6,4,16,10,3,0,2,18,19,11,1,8,5,9,12,15,17,True
10430,18,16,10,9,15,13,12,11,1,19,8,7,6,4,2,5,14,3,17,0,3,7,6,0,11,10,4,2,16,12,13,18,5,1,15,9,19,8,14,17,True
10431,4,9,15,13,19,14,2,18,17,6,7,8,11,16,10,12,1,5,0,3,1,10,19,8,4,2,0,5,14,18,16,13,9,7,12,3,6,11,15,17,True
10432,0,19,2,3,18,17,16,15,14,13,12,11,1,9,8,7,6,5,4,10,18,7,2,11,1,9,3,10,12,5,14,13,6,4,16,0,19,8,17,15,True
10433,16,12,0,6,14,1,10,7,8,9,5,11,4,13,3,15,2,17,18,19,10,11,6,4,2,5,3,8,9,0,7,1,18,14,15,16,19,13,12,17,True
10434,0,19,16,2,1,17,15,14,13,12,10,9,8,6,5,4,3,7,18,11,2,9,5,17,10,8,7,0,4,13,18,11,3,1,14,15,19,6,12,16,True
10435,19,13,2,18,4,17,6,7,8,9,15,14,16,0,12,11,1,5,3,10,12,8,14,13,7,3,11,18,2,16,1,19,0,9,10,4,6,5,15,17,True
10436,19,1,18,17,16,15,14,13,12,11,0,9,8,7,6,5,4,3,2,10,2,10,14,5,0,13,19,6,3,9,1,8,12,16,7,11,4,18,17,15,True
10437,11,0,1,18,17,16,15,14,13,12,10,9,8,7,6,5,4,3,2,19,3,5,16,4,7,9,8,2,6,14,18,11,0,10,13,19,1,12,17,15,True
10438,19,13,2,18,4,17,6,7,8,9,15,14,16,0,12,11,1,5,3,10,14,4,8,5,15,11,13,7,2,3,18,0,12,19,6,1,16,9,10,17,True
10439,16,0,1,18,17,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,7,1,8,11,3,5,18,4,6,0,12,2,16,9,14,19,10,13,17,15,True
10440,5,0,11,18,17,16,15,14,13,12,10,1,9,8,7,6,4,3,2,19,10,0,18,5,2,13,8,12,14,7,6,19,3,17,11,16,9,15,4,1,True
10441,10,9,18,17,16,13,12,1,19,8,7,6,4,2,11,5,14,15,0,3,12,9,2,10,5,11,4,7,18,8,13,0,19,16,1,3,14,6,15,17,True
10442,2,12,0,9,17,15,14,13,10,8,7,6,4,19,11,5,16,18,1,3,2,0,8,10,14,19,18,12,6,13,9,5,7,1,3,11,16,4,17,15,True
10443,16,10,9,18,17,13,12,1,19,8,7,4,2,11,6,5,14,15,3,0,10,2,5,13,19,0,8,12,14,9,7,16,18,11,6,1,4,3,15,17,True
10444,0,5,7,8,11,12,18,17,16,15,14,13,10,1,9,6,4,3,2,19,10,18,11,5,12,3,1,7,4,9,6,2,14,0,16,8,17,15,19,13,True
10445,10,6,11,18,17,16,15,14,13,12,0,1,9,8,7,5,4,3,2,19,10,2,8,15,6,4,18,12,5,9,7,16,3,1,11,14,0,13,19,17,True
10446,11,0,2,5,7,8,17,14,4,6,9,12,16,15,18,10,13,1,3,19,16,0,1,6,10,11,9,5,13,12,4,14,8,3,7,2,18,19,15,17,True
10447,10,2,18,16,13,7,12,9,1,11,15,19,8,6,4,17,3,14,5,0,10,2,11,7,19,5,0,14,4,12,9,3,1,16,17,6,8,18,15,13,True
10448,14,7,12,16,10,2,3,18,5,6,17,9,15,0,13,11,1,8,4,19,10,6,5,1,2,11,12,7,14,3,18,0,16,19,4,13,8,9,15,17,True
10449,5,8,0,11,18,17,16,15,14,13,12,10,1,9,7,6,4,3,2,19,10,0,8,12,1,4,3,14,18,11,16,13,17,7,9,5,6,2,19,15,True
10450,18,19,16,11,4,15,7,8,9,13,14,12,10,1,6,2,5,17,0,3,14,12,8,3,1,2,11,18,13,19,4,5,10,16,7,9,15,0,6,17,True
10451,1,0,19,3,12,18,17,16,15,14,13,11,4,2,9,8,7,6,5,10,15,9,16,0,12,1,10,2,8,18,7,6,14,5,3,19,13,11,4,17,True
10452,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,0,16,5,3,1,14,8,10,19,6,9,4,2,12,7,13,18,11,15,17,True
10453,0,2,3,17,6,9,14,11,13,18,16,15,10,12,1,8,7,5,4,19,1,4,16,13,6,10,5,0,2,11,8,3,18,7,9,19,15,14,12,17,True
10454,12,6,18,14,10,3,5,15,9,17,16,13,0,11,1,8,7,4,2,19,15,8,9,5,12,18,14,11,4,2,10,3,16,0,6,13,19,1,7,17,True
10455,16,11,0,1,18,17,15,14,13,12,10,9,8,7,6,5,4,3,2,19,14,2,6,8,7,3,11,13,1,10,19,16,5,9,4,0,17,15,18,12,True
10456,19,1,12,18,17,16,15,14,13,11,0,9,8,7,6,5,4,3,2,10,9,8,10,18,14,16,19,5,6,0,7,4,3,11,2,13,12,15,17,1,True
10457,1,9,13,5,10,8,18,12,19,7,6,4,3,15,16,17,2,0,11,14,13,2,7,3,11,6,16,5,10,8,9,17,12,1,14,15,18,4,19,0,True
10458,18,16,0,1,17,15,14,13,11,10,6,5,4,2,19,9,12,7,3,8,4,16,3,13,5,9,19,10,11,1,7,14,0,12,8,6,18,2,15,17,True
10459,16,7,10,9,18,17,13,12,1,19,8,4,2,11,6,5,14,15,3,0,5,0,2,6,10,7,8,3,12,11,19,9,13,4,14,16,1,18,17,15,True
10460,0,2,17,6,14,9,11,12,18,16,15,13,10,1,8,7,5,4,3,19,13,16,5,1,8,6,7,10,9,18,14,11,3,4,17,0,12,2,19,15,True
10461,10,2,7,1,16,17,14,12,19,5,9,8,11,6,13,15,4,3,18,0,16,10,15,8,5,19,7,6,0,9,3,13,2,1,12,14,11,18,4,17,True
10462,0,17,9,6,1,11,13,3,18,4,15,14,19,2,5,12,8,7,16,10,6,9,0,2,18,3,1,13,5,10,7,16,8,14,11,4,12,19,17,15,True
10463,6,10,9,18,11,0,5,8,17,7,3,12,13,14,15,2,4,1,16,19,2,3,5,1,18,0,6,8,7,11,14,16,12,4,13,9,10,15,19,17,True
10464,16,0,1,18,17,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,8,12,14,2,18,0,13,19,9,11,5,6,1,4,10,7,16,3,17,15,True
10465,16,5,14,0,11,18,17,15,13,12,10,1,9,8,7,6,4,3,2,19,11,10,18,1,9,3,19,7,6,8,4,2,14,0,5,16,15,13,12,17,True
10466,1,16,0,18,17,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,14,11,10,18,5,12,3,2,7,6,19,13,1,9,4,0,16,8,17,15,True
10467,5,7,8,0,11,18,17,16,13,12,10,1,9,4,2,19,6,14,15,3,2,10,8,5,7,16,9,12,0,19,3,14,4,6,13,11,1,18,15,17,True
10468,0,15,13,9,1,11,18,17,16,14,12,10,8,7,6,5,4,3,2,19,12,10,16,11,5,6,3,13,19,2,1,4,8,15,9,0,7,14,17,18,True
10469,11,18,16,0,1,17,15,14,13,12,10,9,7,6,5,4,2,19,8,3,3,8,14,15,11,1,17,5,4,16,2,9,10,7,13,18,12,19,0,6,True
10470,11,4,15,13,9,14,10,18,17,16,12,19,1,8,7,6,3,2,5,0,18,2,13,16,9,1,0,15,19,6,10,4,7,5,8,12,11,3,14,17,True
10471,3,1,0,17,15,14,13,12,11,10,9,8,6,5,4,2,7,16,18,19,6,3,18,8,10,16,13,1,4,0,19,9,5,2,14,17,11,7,12,15,True
10472,0,14,15,19,6,9,11,3,2,17,16,4,5,7,8,1,12,13,18,10,7,0,4,3,12,14,11,8,5,13,16,1,19,10,6,2,9,18,15,17,True
10473,19,18,8,17,15,14,13,9,0,7,6,5,4,2,1,11,12,16,3,10,11,5,12,2,0,6,18,1,10,8,13,3,7,4,14,16,19,9,15,17,True
10474,12,2,17,5,16,7,14,0,18,15,13,10,11,1,9,8,6,4,3,19,10,18,7,17,13,11,0,2,6,1,19,9,4,8,15,16,3,5,12,14,True
10475,3,7,17,10,2,18,5,6,8,9,1,11,13,15,16,0,14,12,4,19,4,13,8,11,7,18,9,19,3,2,14,6,5,10,1,12,0,15,16,17,True
10476,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,8,16,7,14,4,0,1,13,9,2,18,6,11,3,5,19,12,10,17,15,True
10477,16,0,1,18,17,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,2,18,3,0,5,14,8,7,19,13,6,4,9,1,16,11,12,10,15,17,True
10478,10,11,18,17,16,15,14,13,12,0,9,8,7,6,5,4,2,19,1,3,10,2,9,16,18,4,6,7,5,12,8,3,19,1,13,15,14,0,11,17,True
10479,17,4,9,1,13,14,15,10,2,18,5,6,7,8,11,12,0,16,3,19,6,18,16,15,4,12,0,8,14,10,11,2,1,13,3,9,5,7,19,17,True
10480,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,2,17,10,8,7,4,5,12,9,6,16,3,18,1,0,14,19,11,13,15,True
10481,0,1,18,17,16,15,14,13,12,11,10,9,7,6,5,4,2,19,8,3,4,11,0,16,5,7,6,13,2,9,19,10,1,3,8,12,14,17,18,15,True
10482,19,12,2,4,7,8,13,18,17,16,15,14,0,11,9,6,5,10,1,3,2,10,11,14,7,8,5,12,9,6,0,4,19,16,3,13,1,17,18,15,True
10483,7,13,9,1,0,12,18,17,16,15,14,10,11,8,6,5,4,3,2,19,16,3,6,8,0,10,12,2,18,5,4,9,11,19,13,7,14,17,1,15,True
10484,19,2,4,7,8,3,13,18,17,16,15,14,0,12,11,1,9,6,5,10,2,7,10,4,12,11,9,1,6,3,15,13,8,14,5,19,17,16,18,0,True
10485,11,0,1,18,17,16,15,14,13,12,10,9,8,7,6,5,4,3,2,19,4,1,5,15,13,0,14,7,18,9,12,2,8,6,16,10,11,3,19,17,True
10486,15,1,8,4,9,13,14,10,2,5,6,17,16,12,18,0,11,7,3,19,11,5,7,2,3,16,1,0,10,9,12,19,18,4,6,13,8,14,15,17,True
10487,11,0,5,8,14,2,17,6,7,9,18,16,15,10,13,12,1,4,3,19,18,13,1,3,16,6,12,4,8,11,14,7,5,0,19,2,10,9,17,15,True
10488,16,10,9,18,17,13,12,1,19,8,7,4,2,11,6,5,14,15,3,0,10,2,11,4,6,1,7,5,18,16,13,12,9,19,3,14,8,0,15,17,True
10489,12,6,0,9,18,16,15,10,5,19,8,7,1,11,13,14,4,3,17,2,8,18,9,6,2,13,12,1,11,19,0,7,5,4,16,14,10,3,15,17,True
10490,18,10,11,4,5,6,15,17,16,14,13,0,8,2,12,1,9,3,7,19,14,6,0,16,1,9,4,3,5,8,13,2,19,18,12,11,15,7,10,17,True
10491,19,13,12,1,18,17,16,15,14,11,0,9,8,7,6,5,4,3,2,10,2,7,8,5,12,11,9,10,13,4,15,3,1,17,14,18,0,19,16,6,True
10492,9,1,13,2,17,12,14,10,4,5,6,7,8,15,16,18,0,11,3,19,6,4,5,14,2,0,13,1,10,9,19,18,7,11,3,16,8,12,15,17,True
10493,11,0,1,18,17,16,15,14,13,12,10,9,8,7,6,5,4,3,2,19,14,2,4,0,6,5,12,18,19,9,3,13,8,1,15,16,10,7,11,17,True
10494,19,13,12,1,18,17,16,15,14,11,0,9,8,7,6,5,4,2,10,3,2,18,11,10,0,7,14,9,6,8,16,3,5,4,19,13,1,12,15,17,True
10495,0,2,17,6,14,9,11,12,18,16,15,13,10,1,8,7,5,4,3,19,8,18,1,10,19,7,3,9,2,13,16,0,14,15,6,5,12,11,4,17,True
10496,5,0,11,18,17,16,15,14,13,12,10,1,9,8,7,6,4,3,2,19,1,19,2,13,5,16,8,12,18,17,15,14,0,11,9,7,6,4,3,10,True
10497,8,5,0,17,11,1,9,10,6,7,3,13,14,2,18,4,12,15,19,16,4,10,8,5,1,2,0,19,6,12,3,16,11,13,9,18,7,14,15,17,True
10498,0,1,18,17,16,15,14,13,12,11,10,9,7,6,5,4,2,19,8,3,5,9,2,7,10,8,0,3,6,19,4,18,13,16,11,1,14,15,12,17,True
10499,3,0,11,18,17,16,15,14,13,12,10,1,9,8,7,6,5,4,2,19,4,1,13,2,16,8,10,3,0,5,12,19,14,18,7,6,9,11,15,17,True
10500,3,10,12,18,7,8,9,17,16,15,13,19,6,5,4,2,1,11,14,0,11,16,10,5,4,0,13,2,8,6,19,18,7,3,9,12,1,14,15,17,True
10501,11,0,9,17,15,14,13,19,7,5,4,8,1,6,12,16,2,18,10,3,14,12,11,13,6,5,2,18,0,1,7,10,16,4,3,8,19,9,15,17,True
10502,3,2,17,7,9,13,0,12,18,16,15,14,10,11,1,8,6,5,4,19,12,19,13,7,3,1,18,9,14,2,6,16,10,8,5,17,0,11,4,15,True
10503,1,18,15,0,17,16,14,13,12,11,10,9,8,7,6,5,4,3,2,19,6,12,4,7,16,0,3,14,2,1,9,13,5,18,10,11,8,19,15,17,True
10504,5,17,16,1,0,13,18,6,7,8,9,15,14,10,12,11,4,3,2,19,6,1,4,2,0,5,16,8,7,3,10,9,14,13,11,19,15,12,17,18,True
10505,0,1,18,17,16,15,14,13,12,11,10,9,7,6,5,4,2,19,8,3,5,11,9,7,6,2,10,16,19,4,8,0,14,13,12,1,3,18,15,17,True
10506,1,6,18,12,14,3,10,2,4,5,8,9,17,13,15,16,0,11,7,19,10,7,13,1,18,2,3,11,8,19,4,5,0,15,6,16,14,17,12,9,True
10507,19,1,18,17,16,15,14,13,12,11,0,9,7,6,5,4,2,10,8,3,6,12,2,16,5,11,4,8,13,1,10,0,7,19,14,9,3,18,17,15,True
10508,10,6,13,9,1,12,18,17,16,15,14,0,11,8,7,5,4,3,2,19,2,10,5,0,9,19,3,16,7,14,12,13,15,11,18,1,8,6,4,17,True
10509,10,9,18,17,16,13,12,1,19,8,7,5,4,2,11,6,14,15,3,0,2,4,12,11,1,7,14,3,8,9,18,10,5,13,16,19,0,6,17,15,True
10510,10,18,4,5,6,7,9,15,11,12,14,17,16,0,13,8,2,19,3,1,1,7,11,2,5,19,13,18,12,10,8,9,4,16,0,6,3,14,15,17,True
10511,10,1,16,12,18,17,15,14,13,11,0,9,8,7,6,5,4,3,2,19,0,16,7,11,13,4,1,6,8,2,10,3,19,12,14,9,5,15,17,18,True
10512,0,9,17,15,14,13,11,19,4,7,1,6,12,5,16,2,18,10,8,3,5,2,0,10,9,3,19,12,7,1,11,14,8,6,16,18,4,13,15,17,True
10513,15,14,0,1,18,17,16,13,12,11,10,9,7,6,5,4,2,19,8,3,2,10,5,8,9,3,16,1,12,0,15,19,13,4,6,18,11,14,7,17,True
10514,7,13,9,1,12,2,4,11,10,18,16,15,19,8,6,17,3,14,5,0,5,11,8,2,0,4,16,13,1,7,14,10,9,6,12,19,3,18,15,17,True
10515,18,16,3,6,14,12,0,11,17,15,13,10,1,9,8,7,5,4,2,19,2,9,13,10,16,4,7,14,8,3,6,19,5,0,12,1,11,15,18,17,True
10516,0,16,6,12,11,18,17,15,14,13,10,1,9,8,7,5,4,3,2,19,0,10,5,4,7,8,11,9,16,6,13,2,18,17,15,14,19,3,12,1,True
10517,1,18,3,6,8,5,9,12,19,13,17,15,14,10,7,2,4,0,11,16,6,13,9,1,5,2,4,16,14,7,8,0,11,12,18,3,10,19,15,17,True
10518,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,2,19,3,10,2,8,14,7,13,9,5,12,16,6,1,11,19,15,3,0,4,18,17,True
10519,18,5,0,11,17,16,15,14,13,10,8,6,4,2,9,12,7,19,1,3,0,5,13,19,9,4,6,11,2,3,14,7,1,8,12,18,16,10,15,17,True
10520,0,15,5,19,6,7,8,1,11,12,16,4,3,9,13,14,2,17,18,10,7,4,1,8,6,9,10,16,12,3,11,18,0,14,13,5,19,2,15,17,True
10521,7,8,0,19,2,1,4,9,13,6,17,18,5,11,12,15,16,10,3,14,8,2,7,18,0,3,16,4,5,10,19,1,12,9,11,13,14,6,17,15,True
10522,14,12,6,0,7,17,15,19,2,8,9,1,11,5,13,4,3,16,18,10,1,6,14,9,16,8,3,13,5,7,18,0,10,12,4,2,11,15,19,17,True
10523,7,8,19,13,2,18,4,17,9,16,15,14,0,12,11,1,6,5,10,3,7,14,2,9,8,10,13,5,19,1,4,11,6,0,3,18,12,16,15,17,True
10524,10,1,16,12,18,17,15,14,13,11,0,9,8,7,6,5,4,3,2,19,2,10,9,15,8,5,0,19,16,12,18,13,14,7,3,4,1,6,11,17,True
10525,0,11,1,18,17,16,15,14,13,12,10,9,8,7,6,5,4,3,2,19,4,11,8,1,10,9,7,6,3,16,0,5,2,14,13,19,18,12,17,15,True
10526,0,6,2,3,17,16,9,14,11,12,13,18,15,10,1,8,7,5,4,19,6,7,11,1,16,5,14,3,4,8,2,13,19,0,9,12,18,10,15,17,True
10527,2,7,19,11,18,17,16,15,14,13,12,0,1,9,8,6,5,4,3,10,14,4,13,8,7,0,3,18,6,9,2,11,10,19,12,17,5,1,16,15,True
10528,19,11,2,16,13,7,9,18,15,12,0,1,8,6,4,10,17,3,14,5,7,18,2,1,11,13,9,3,12,10,4,5,19,0,8,6,16,14,17,15,True
10529,1,18,6,12,14,10,16,15,13,11,19,9,8,7,4,2,5,3,17,0,10,8,2,9,1,4,3,19,6,5,11,16,13,0,12,18,7,14,15,17,True
10530,4,19,14,2,18,17,6,7,8,9,15,13,11,16,0,12,1,5,3,10,0,14,12,11,15,16,9,3,8,4,10,5,7,2,18,1,13,19,6,17,True
10531,10,6,18,15,12,9,19,5,3,7,8,1,11,4,13,14,16,17,2,0,3,4,11,0,6,17,10,2,5,9,8,13,7,14,16,19,12,18,1,15,True
10532,8,5,6,9,0,2,11,12,18,17,15,14,10,7,16,4,19,13,1,3,2,7,8,10,0,12,14,11,19,3,13,5,16,1,9,4,6,18,17,15,True
10533,4,15,14,0,11,18,17,16,13,12,10,1,9,8,7,6,5,3,2,19,5,13,2,14,9,7,10,16,0,8,12,18,3,11,4,6,1,15,19,17,True
10534,18,0,2,4,5,6,8,17,1,11,16,13,3,15,10,14,9,7,19,12,0,5,14,7,4,15,8,18,16,3,19,9,10,1,12,6,11,13,2,17,True
10535,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,14,0,1,18,17,16,15,13,12,11,10,9,8,7,6,5,4,3,2,19,True
10536,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,2,19,3,19,7,9,1,14,18,10,12,2,4,8,5,0,11,17,6,13,16,15,3,True
10537,3,8,17,5,6,9,18,12,14,15,10,2,4,7,1,13,0,16,11,19,14,2,12,6,19,1,13,18,8,9,3,5,0,11,16,4,15,10,7,17,True
10538,2,17,7,14,12,0,11,18,16,15,13,10,1,9,8,6,5,4,3,19,7,13,1,19,15,0,3,4,8,2,5,14,16,6,11,10,12,18,9,17,True
